지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
양천,2018-04-28,15.8,10.8,22,0,5.6,1.6,191.3
양천,2018-04-29,17,10.9,23.3,0,5.5,1.3,286.9
양천,2018-04-30,19.2,14.7,24.8,0,4.9,1.3,317.8
양천,2018-05-01,20.9,18,23.7,0,4.6,1,244.7
양천,2018-05-02,15.5,9.8,20.6,7.5,7.6,1.3,289.7
양천,2018-05-03,12.8,8.8,17,1.5,7.3,1.8,247.5
양천,2018-05-04,15.1,10.6,20.3,0,7.1,1.7,126.6
양천,2018-05-05,18.8,12.5,24.7,0,8,2.1,225
양천,2018-05-06,17,14.9,20.6,21,5.6,1.1,73.1
양천,2018-05-07,20,15.3,26.8,0,3.5,1,286.9
양천,2018-05-08,18.3,12.9,23.4,0,6.8,2.2,84.4
양천,2018-05-09,16.3,11.2,22.4,0,6.3,1.5,92.8
양천,2018-05-10,15.6,12.4,22,0,5.8,1.7,284.1
양천,2018-05-11,16.5,12.2,21.4,0,4.9,1.3,281.3
양천,2018-05-12,14.6,11.4,16.9,28,6.9,1.2,188.4
양천,2018-05-13,15.6,12.9,19.8,0.5,5.1,1.4,216.6
양천,2018-05-14,18.3,11.3,25,0,5.8,1.2,151.9
양천,2018-05-15,24,16.4,30,0,5.2,1,140.6
양천,2018-05-16,22.6,21.5,25.3,39.5,8.5,1.6,182.8
양천,2018-05-17,20.9,18.7,24.7,47,6.5,0.9,298.1
양천,2018-05-18,16.7,13.4,19.1,6,5,1.3,87.2
양천,2018-05-19,18.8,12,25.4,0,6.1,1.8,92.8
양천,2018-05-20,18.6,14.1,23.5,0,6.9,1.5,101.3
양천,2018-05-21,18.8,13.8,24.1,0,5.1,1.3,61.9
양천,2018-05-22,18.5,15.7,23.8,13.5,4.3,0.8,343.1
양천,2018-05-23,18,14.1,24.1,7,5.9,1.6,278.4
양천,2018-05-24,19.1,13.1,24.6,0,7.4,1.6,182.8
양천,2018-05-25,20.8,15.3,26.7,0,6.6,1.3,137.8
양천,2018-05-26,22.5,15.3,30.3,0,5.4,1,261.6
양천,2018-05-27,20.6,17.3,25.4,0,5.2,1.4,126.6
양천,2018-05-28,22.6,17,28.8,0,5.3,1.1,272.8
양천,2018-05-29,21.6,19.1,26.1,1.5,4.6,1.4,275.6
양천,2018-05-30,20.3,15.9,24.9,0,5.6,1.6,185.6
양천,2018-05-31,21.7,15,28.7,0,5.8,1.3,272.8
양천,2018-06-01,24.4,18,30.7,0,5.6,1.3,292.5
양천,2018-06-02,23.9,17.9,30.6,0,5.7,1.6,286.9
양천,2018-06-03,24.7,17.8,31.2,0,4.8,1,275.6
양천,2018-06-04,,,,0,,,
양천,2018-06-05,24.3,19,29.5,0,5.3,1.2,241.9
양천,2018-06-06,23,19.8,27.8,0,5.4,1.4,278.4
양천,2018-06-07,22,18.4,28.9,0,5.2,1.3,120.9
양천,2018-06-08,22.1,18.9,27.5,0,4.5,1.3,306.6
양천,2018-06-09,23.9,19.5,29.4,4.5,6,1.3,101.3
양천,2018-06-10,21.7,18.2,25.6,0.5,6,1.7,135
양천,2018-06-11,20.4,17.3,24.1,6.5,5.2,1.3,239.1
양천,2018-06-12,21.6,17.1,27.6,1.5,5.6,1.2,326.3
양천,2018-06-13,22.6,19.4,26.6,0,5,1.4,185.6
양천,2018-06-14,22.2,18.5,25.9,25.5,5.1,1.4,115.3
양천,2018-06-15,22.3,17.7,27.5,1.5,5.9,1.9,168.8
양천,2018-06-16,22.8,17.7,29.3,0,4.8,1.5,87.2
양천,2018-06-17,23,19.2,27.9,0,4.4,1,253.1
양천,2018-06-18,25.5,20.8,30.7,0,6.1,1.1,163.1
양천,2018-06-19,22.7,19.4,27.4,0,6.7,1.5,157.5
양천,2018-06-20,23.3,19.7,30,0,5.1,1.4,300.9
양천,2018-06-21,24.1,19.8,29.2,0,6.2,1.6,267.2
양천,2018-06-22,25.9,19.2,33.6,0,4.5,1.1,345.9
양천,2018-06-23,24.7,21.7,28.8,0,5.6,1.6,171.6
양천,2018-06-24,25.3,20.1,32.8,0,5.2,1.6,303.8
양천,2018-06-25,27.3,21.9,33.3,0,4.1,1.1,253.1
양천,2018-06-26,22.4,19.8,27.2,69,9.1,2,202.5
양천,2018-06-27,22.2,18.9,26.5,0.5,6.2,1.8,182.8
양천,2018-06-28,23.2,19.4,27.7,12,6.1,1.2,171.6
양천,2018-06-29,24.8,21.9,29.7,1,4.9,1.4,157.5
양천,2018-06-30,25.4,21.9,29.4,10,7.8,0.7,146.3
양천,2018-07-01,22.2,20.7,24.1,75.5,6.7,1.1,95.6
양천,2018-07-02,23.6,20.7,28.3,56,5.2,1.1,151.9
양천,2018-07-03,28,22.9,33.8,0,5.3,1.1,98.4
양천,2018-07-04,27.6,24.3,32.7,0,5.7,1.3,165.9
양천,2018-07-05,26,23.4,30.2,0,4.9,1.3,11.3
양천,2018-07-06,24.5,22.2,28.3,0,6.5,2.3,39.4
양천,2018-07-07,24.2,20.4,30,0,6.3,1.9,47.8
양천,2018-07-08,23.7,18.7,28.3,0,5.5,1.7,112.5
양천,2018-07-09,21.2,19.7,24.7,14,4.9,1.5,90
양천,2018-07-10,24.6,20.5,27.7,15.5,3.8,0.9,115.3
양천,2018-07-11,27.7,24.6,31,2.5,7.2,1.1,185.6
양천,2018-07-12,27.1,25.4,29.2,1,4.3,0.9,185.6
양천,2018-07-13,27.7,25,31.7,0,5.3,1.3,182.8
양천,2018-07-14,28.5,24.8,32.9,0,6.7,1.5,199.7
양천,2018-07-15,28.8,25,34.3,0,4.6,1.2,185.6
양천,2018-07-16,29.1,24.6,34.1,0,5.2,1.2,270
양천,2018-07-17,28.3,24.4,31.8,0,4.8,1.3,253.1
양천,2018-07-18,28.8,24.3,34.3,0,5.3,1.2,213.8
양천,2018-07-19,28.8,23.6,34.5,0,5.5,1.2,267.2
양천,2018-07-20,29.7,25.3,35,0,6.2,1.1,253.1
양천,2018-07-21,30.9,25.3,37.1,0,4.7,1,267.2
양천,2018-07-22,32.2,26.2,38.8,0,4.3,1,233.4
양천,2018-07-23,31.8,29.4,35.4,0,4.7,1.2,298.1
양천,2018-07-24,31.6,28,37.1,0,4.3,1,340.3
양천,2018-07-25,30,28.1,33.8,0,5.9,2.1,191.3
양천,2018-07-26,30.2,27.6,34.4,0,5.7,1.6,180
양천,2018-07-27,30.9,27.3,35.8,0,5.5,1.3,191.3
양천,2018-07-28,29.4,26.7,35,21.5,5.7,0.9,70.3
양천,2018-07-29,31.6,26.9,37,0,5.8,1.2,75.9
양천,2018-07-30,32.3,26.4,37.6,0,4.8,1.4,351.6
양천,2018-07-31,32.8,28.8,37.7,0,4.6,1.5,22.5
양천,2018-08-01,33.7,29,39.7,0,4.7,1.2,230.6
양천,2018-08-02,34.1,31.2,39.1,0,6.3,1.4,289.7
양천,2018-08-03,33.2,31,38.1,0,5.2,1.6,253.1
양천,2018-08-04,31.5,28.4,34.9,0,5.4,1.5,188.4
양천,2018-08-05,30.2,27.8,34.6,0.5,5.8,1.6,199.7
양천,2018-08-06,31.2,28,35.6,0.5,4.5,1.4,230.6
양천,2018-08-07,31.4,28.4,36.5,0,4.7,1.4,303.8
양천,2018-08-08,31.4,28,36.2,0,5.4,1.4,255.9
양천,2018-08-09,29.6,28.2,33.3,1,5.5,1.1,309.4
양천,2018-08-10,31.7,27.4,37.1,0,6.4,1.3,261.6
양천,2018-08-11,31.2,27.6,35.9,0,5.2,1.5,11.3
양천,2018-08-12,31.2,27.7,35.5,0,4.8,1.5,67.5
양천,2018-08-13,31.2,27.7,36.2,0,4.7,1.2,292.5
양천,2018-08-14,32.4,28.8,37.1,0,5.3,1.1,289.7
양천,2018-08-15,32.4,29.6,38.5,0,6.3,1.3,253.1
양천,2018-08-16,30.4,25.3,35.4,0,7.5,2.1,2.8
양천,2018-08-17,27.4,22.8,33.6,0,6.7,2.3,61.9
양천,2018-08-18,26.8,22.8,32.1,0,6.6,1.7,19.7
양천,2018-08-19,28.3,25.1,33.5,0,5,1.1,120.9
양천,2018-08-20,29,25.8,33,0,8.3,2.1,196.9
양천,2018-08-21,26.8,23.1,31.4,6.5,9.4,2,194.1
양천,2018-08-22,30.8,24.3,37.6,0,5.7,1.3,98.4
양천,2018-08-23,29.7,25.2,32.4,2.5,6.6,1.7,36.6
양천,2018-08-24,24.6,23.6,27.6,4,5.7,1.4,236.3
양천,2018-08-25,25.6,23.2,29.3,0,6.3,1.8,298.1
양천,2018-08-26,23.9,21.4,29.9,0,6.1,1.5,160.3
양천,2018-08-27,23,20,25.4,16,4.7,1,22.5
양천,2018-08-28,24.1,22.6,26.3,108.5,6.5,1.1,236.3
양천,2018-08-29,25.7,23.2,28.5,26.5,8.1,2.4,199.7
양천,2018-08-30,26.2,23.4,29.8,8.5,4.9,1.3,165.9
양천,2018-08-31,26.3,23.3,31.2,0,5.2,1.1,275.6
양천,2018-09-01,26.6,22.5,31.2,0,5.3,1.5,126.6
양천,2018-09-02,25.7,21.3,30.9,0,4.9,1.6,109.7
양천,2018-09-03,23.7,21.1,27.7,28,6.4,1.2,284.1
양천,2018-09-04,24.1,20.4,29.7,0,6.1,1.4,278.4
양천,2018-09-05,25.2,20.9,30,0,7.1,1.6,270
양천,2018-09-06,24.6,21.2,29,0,8.8,1.8,213.8
양천,2018-09-07,22.6,20,26.8,1,6.3,1.8,191.3
양천,2018-09-08,22.6,17.1,28.4,0,6.5,1,236.3
양천,2018-09-09,22.8,17.4,28.5,0,5.7,1.1,109.7
양천,2018-09-10,23.6,20,28.7,0,5.3,1.6,64.7
양천,2018-09-11,22.3,18.6,26.2,0,5.6,1.6,115.3
양천,2018-09-12,23.4,18.7,28.1,0,5,1.4,104.1
양천,2018-09-13,24.2,21.5,28.3,0,4.3,1.3,101.3
양천,2018-09-14,24.2,21.8,26.7,0,5.6,1.4,101.3
양천,2018-09-15,23.5,21.2,26.2,0,4,1.3,56.3
양천,2018-09-16,22.7,21.6,25.4,2,4.2,1,286.9
양천,2018-09-17,22.7,19.1,28.8,0,5,1.2,253.1
양천,2018-09-18,23,18.9,27.3,0,4.7,0.9,258.8
양천,2018-09-19,22.7,20,26.9,0.5,4.3,0.9,177.2
양천,2018-09-20,19.5,17.8,21.2,3,5.9,1.6,104.1
양천,2018-09-21,20,17.9,23.1,16,5.4,1.2,87.2
양천,2018-09-22,21.6,18.3,26.7,7,5.8,1.2,216.6
양천,2018-09-23,20.7,17.6,26.1,0,5.7,1.3,261.6
양천,2018-09-24,18.7,15.9,23.4,0,5.8,1.2,264.4
양천,2018-09-25,18.9,12.9,24.6,0,5,1.1,90
양천,2018-09-26,20.2,17.4,24.9,0,6.3,1.7,98.4
양천,2018-09-27,20,15.5,25.6,0,5.3,1.3,129.4
양천,2018-09-28,18.9,15.9,22.6,0,5.3,1.4,64.7
양천,2018-09-29,21.4,16.6,26.9,0,3.8,1.1,50.6
양천,2018-09-30,18.7,15.8,22.3,0,6.3,1.5,118.1
양천,2018-10-01,16.6,14.5,20.6,0,6.3,1.9,275.6
양천,2018-10-02,17.3,12.6,22.4,0,4.3,1,241.9
양천,2018-10-03,18.8,13.8,24.7,0,4.7,0.8,250.3
양천,2018-10-04,20.5,15.5,26.2,0,5,1.3,25.3
양천,2018-10-05,17.7,16.1,20.4,28.5,5,1.4,50.6
양천,2018-10-06,19,16.8,23.2,68,6.3,1.3,115.3
양천,2018-10-07,18.1,14,23.1,0,5.1,1.1,292.5
양천,2018-10-08,16.2,11.4,22.1,0,3.9,0.8,0
양천,2018-10-09,16.9,13.1,20,0,4.9,1.1,160.3
양천,2018-10-10,13.2,10.3,18.2,9,6.2,1.7,146.3
양천,2018-10-11,11.7,8.9,15.5,0,7.6,1.5,298.1
양천,2018-10-12,12.5,7.7,17.5,0,4.3,0.9,275.6
양천,2018-10-13,14.1,9.3,19.4,0,3.7,0.8,160.3
양천,2018-10-14,14.5,9.4,19.9,0,4.3,0.8,185.6
양천,2018-10-15,16.4,11.8,21.9,0,4.1,0.8,275.6
양천,2018-10-16,15.7,11.5,21.8,0,4,0.9,199.7
양천,2018-10-17,13.7,10.2,18.3,0,5.9,0.9,149.1
양천,2018-10-18,13.6,8.8,19.2,0,5,1,73.1
양천,2018-10-19,14.2,9,20.1,0,4.7,0.9,286.9
양천,2018-10-20,14.7,9.4,21.2,0,4,0.7,298.1
양천,2018-10-21,14.5,9.4,21,0,3.3,0.7,59.1
양천,2018-10-22,15.2,11.2,20.7,0,3.7,0.8,92.8
양천,2018-10-23,13.7,10.9,17,6,6.5,1,0
양천,2018-10-24,13.9,9.6,19.4,0,4.4,0.8,295.3
양천,2018-10-25,15.3,9.8,21.4,0,3.1,0.6,281.3
양천,2018-10-26,13.6,10.8,15.3,12,6.8,1.2,289.7
양천,2018-10-27,10.1,7.9,12.9,0,7.2,2,295.3
양천,2018-10-28,9.3,6.9,14.9,7,8,1.1,278.4
양천,2018-10-29,9.1,5.6,13.1,0,6.3,1.3,270
양천,2018-10-30,7.9,3.6,12,0,5.3,1.2,270
양천,2018-10-31,8.8,5.5,12.7,0,5.5,1,267.2
양천,2018-11-01,9.8,4.4,16,0,5,0.7,258.8
양천,2018-11-02,12,6.9,18.7,0,3.1,0.7,45
양천,2018-11-03,12.5,7.6,19.3,0,3.9,0.6,292.5
양천,2018-11-04,12.5,6.9,19.4,0,4,0.7,261.6
양천,2018-11-05,13.2,8.3,18.4,0,3,0.6,16.9
양천,2018-11-06,13.2,9.6,16.6,0,3.4,0.6,140.6
양천,2018-11-07,13.8,11.3,16.8,2.5,3.1,0.8,90
양천,2018-11-08,13.1,11.9,15.7,58,6.1,1.4,95.6
양천,2018-11-09,13.1,11.6,16,0,6.3,1.6,244.7
양천,2018-11-10,12.9,10.1,17.8,0,4.6,1,275.6
양천,2018-11-11,9.4,7.2,11.9,0,4.1,0.7,219.4
양천,2018-11-12,9.1,5,14.6,0,3.7,0.9,22.5
양천,2018-11-13,10.1,5.5,15.5,0,3.9,0.7,272.8
양천,2018-11-14,10.6,5.8,16.6,0,3.1,0.6,351.6
양천,2018-11-15,10.9,6.5,16,0,3,0.6,272.8
양천,2018-11-16,9.7,5.5,15.4,0,4.6,1.1,272.8
양천,2018-11-17,6.4,2.7,11.3,0,4.1,1,292.5
양천,2018-11-18,7.6,3,11.3,0,4,0.7,270
양천,2018-11-19,8.1,5.3,12.7,0,5.2,0.8,264.4
양천,2018-11-20,8,2.4,12.7,0,6.5,1.3,202.5
양천,2018-11-21,7,4,9.1,1.5,6.3,1,0
양천,2018-11-22,3.6,0.2,7.7,0,6.5,1.5,253.1
양천,2018-11-23,3.3,-0.8,7.2,0,3.9,1,250.3
양천,2018-11-24,4.1,0.4,5.4,10.5,6.1,1.6,95.6
양천,2018-11-25,6.7,2.9,10.4,0,3.9,0.6,146.3
양천,2018-11-26,,,,0,,,
양천,2018-11-27,8.6,5.1,13.5,0,4.2,0.9,182.8
양천,2018-11-28,6.2,3.9,11.5,0,3.9,0.9,250.3
양천,2018-11-29,4.9,3,6.7,0,3.4,0.7,8.4
양천,2018-11-30,4.2,0,8.6,0,3.9,0.9,298.1
양천,2018-12-01,6.8,2.9,12.1,0,3.4,0.6,47.8
양천,2018-12-02,9.4,4.5,12.6,0,4.2,0.9,106.9
양천,2018-12-03,12,10.1,14.1,8.5,4.7,0.8,112.5
양천,2018-12-04,7.2,1.1,11.5,5.5,7.2,1.7,241.9
양천,2018-12-05,0.9,-2.7,4.3,0,5,1.5,247.5
양천,2018-12-06,3.1,0,7.3,0,6.6,1.6,267.2
양천,2018-12-07,-6.1,-8.1,0,0,8,2.3,236.3
양천,2018-12-08,-7.4,-10.3,-3.8,0,6.5,1.9,230.6
양천,2018-12-09,-5.9,-10,-2,0,4.7,1.4,275.6
양천,2018-12-10,-1.3,-6.1,4.1,0,3.4,0.8,22.5
양천,2018-12-11,1.2,-1,3.8,0,4,0.9,101.3
양천,2018-12-12,-0.7,-3.1,2.8,0,4.7,1.3,272.8
양천,2018-12-13,-1.2,-4.1,3.5,0.5,6.6,1.5,270
양천,2018-12-14,-3,-5.6,0.6,0,4,1.1,0
양천,2018-12-15,-1,-5.8,3.9,0,3.2,0.7,343.1
양천,2018-12-16,1.3,-1.6,3.2,0,3.2,0.8,171.6
양천,2018-12-17,2.8,-0.1,6.9,0,4.1,1.2,289.7
양천,2018-12-18,3.9,-1.6,8.6,0,4.9,1,163.1
양천,2018-12-19,5,1.7,9.9,0,4.3,0.8,160.3
양천,2018-12-20,4.6,0.5,10.3,0,3,0.5,351.6
양천,2018-12-21,6.8,1.6,10.6,0,2.8,0.6,239.1
양천,2018-12-22,7,3.7,12.4,0,4.2,1,275.6
양천,2018-12-23,3.5,-1.9,8,0,7.2,1.7,261.6
양천,2018-12-24,-0.6,-3.5,3.6,0,3.8,1.2,247.5
양천,2018-12-25,1.5,-2.1,5,0,4.9,1.2,149.1
양천,2018-12-26,-0.8,-6.3,3.7,0,5.9,1.7,317.8
양천,2018-12-27,-8.9,-11.3,-6,0,7,2.4,270
양천,2018-12-28,-9.2,-12.9,-6.4,0,5.7,1.8,250.3
양천,2018-12-29,-6.3,-8.8,-2.3,0,7.1,2,272.8
양천,2018-12-30,-5.7,-9.4,-1.3,0,4.4,1.1,351.6
양천,2018-12-31,-4,-8.9,0.3,0,3.9,1,340.3
도봉,2018-01-01,-2,-6.8,3.9,0,5.9,0.6,289.7
도봉,2018-01-02,-2,-6.3,2.8,0,7.2,1.2,295.3
도봉,2018-01-03,-4.3,-8,0.1,0,5.3,1.4,300.9
도봉,2018-01-04,-4.8,-9.5,-1.1,0,3.5,0.7,351.6
도봉,2018-01-05,-3.4,-6.7,1.6,0,5.9,0.9,272.8
도봉,2018-01-06,-3.2,-8.7,3,0,6.5,0.9,174.4
도봉,2018-01-07,-1.8,-8,2.6,0,3.1,0.6,182.8
도봉,2018-01-08,1.2,-1.2,4.1,0,9.6,1.2,16.9
도봉,2018-01-09,-4,-6.1,-0.6,0,10.1,2,348.8
도봉,2018-01-10,-6.9,-10.5,-3.4,0,9.4,2,317.8
도봉,2018-01-11,-10.9,-13.5,-7.4,0,7.1,1.6,315
도봉,2018-01-12,-10,-16.1,-5.5,0,5.8,1.3,281.3
도봉,2018-01-13,-5,-7.4,-1.5,0,2.6,0.6,157.5
도봉,2018-01-14,0.2,-5.5,4.3,0,3.9,0.9,171.6
도봉,2018-01-15,4,-0.2,8.2,0,8.1,1.2,306.6
도봉,2018-01-16,2.6,-1.9,6.7,0,3.4,0.6,132.2
도봉,2018-01-17,4,0.9,8.1,0,5.6,1,315
도봉,2018-01-18,1.9,-0.9,5.1,0,4.7,1,351.6
도봉,2018-01-19,0.7,-3.6,6,0,5.9,0.9,2.8
도봉,2018-01-20,1.4,-2.7,6.7,0,5.5,0.7,208.1
도봉,2018-01-21,-0.1,-4.7,5.5,0,4.8,0.8,205.3
도봉,2018-01-22,-0.4,-6,3.6,1,8.6,1,289.7
도봉,2018-01-23,-11.9,-14.9,-6,0,8.2,2.5,300.9
도봉,2018-01-24,-14,-16.6,-10.2,0,8.5,2.2,295.3
도봉,2018-01-25,-13.5,-17.1,-9.5,0,6.3,1.7,298.1
도봉,2018-01-26,-14.6,-17.8,-10.1,0,6.5,1.4,278.4
도봉,2018-01-27,-10.3,-17.9,-3.3,0,4.4,0.9,272.8
도봉,2018-01-28,-6,-9.2,-0.9,0,7.5,1.5,261.6
도봉,2018-01-29,-8.3,-11.7,-4.6,0,8,1.8,250.3
도봉,2018-01-30,-5.9,-13.4,-0.7,0,5.4,0.9,185.6
도봉,2018-01-31,-2.2,-6.2,0.9,0,4.3,1,272.8
도봉,2018-02-01,-3.7,-9.9,1.9,0,4.8,1.1,53.4
도봉,2018-02-02,-2.6,-9.2,3.9,0,5.5,1,188.4
도봉,2018-02-03,-6.9,-10.4,-1.7,0,8.3,2.4,281.3
도봉,2018-02-04,-9.2,-12.7,-5.3,0,7.9,1.7,210.9
도봉,2018-02-05,-8.8,-11.3,-4.9,0,8.6,1.9,306.6
도봉,2018-02-06,-9.9,-14,-5.6,0,7.4,1.6,185.6
도봉,2018-02-07,-8.2,-15,-2.2,0,5.8,1.2,239.1
도봉,2018-02-08,-5.1,-11.8,1.7,0,5.8,0.8,168.8
도봉,2018-02-09,-0.3,-7.3,5.2,0,4.7,0.8,208.1
도봉,2018-02-10,-0.3,-6.8,3.7,0,9,1.9,16.9
도봉,2018-02-11,-5.7,-10,-2.5,0,7.6,1.6,0
도봉,2018-02-12,-5.4,-10.6,-1.4,0,7.2,1.5,244.7
도봉,2018-02-13,-0.5,-8,4.1,0,8.4,2.1,298.1
도봉,2018-02-14,3.3,-1.2,8.6,0,9.3,1.8,202.5
도봉,2018-02-15,-0.1,-4.3,4.9,0,6.4,1.5,270
도봉,2018-02-16,-0.9,-6.8,4.9,0,7.4,1.5,334.7
도봉,2018-02-17,-2.3,-6.6,2.3,0,7.7,2.1,312.2
도봉,2018-02-18,0.2,-4.8,5.9,0,5.2,1.3,309.4
도봉,2018-02-19,1.9,-2,6.8,0,5.8,1,309.4
도봉,2018-02-20,1.3,-3.4,6.3,0,7.5,1.4,264.4
도봉,2018-02-21,-0.3,-5.2,4.7,0,6.5,1.6,317.8
도봉,2018-02-22,1.7,-3.9,6.1,0,8.2,1.9,244.7
도봉,2018-02-23,4,-1.2,7.9,0,7.6,1.6,250.3
도봉,2018-02-24,2.6,-1.7,7.1,0,6.4,1.5,281.3
도봉,2018-02-25,2.1,-2.9,7.8,0,6.6,1.4,255.9
도봉,2018-02-26,2.4,-4.4,9.9,0,5.7,0.9,210.9
도봉,2018-02-27,3.5,-1.3,6.9,0,2.8,0.4,191.3
도봉,2018-02-28,3.7,1,8.3,26.5,5.6,1,11.3
도봉,2018-03-01,0.2,-4.1,3.9,1.5,11.3,2.5,306.6
도봉,2018-03-02,-0.6,-7.2,5.2,0,6.2,1.1,165.9
도봉,2018-03-03,7.6,-1.3,15.8,0,6.6,1.1,177.2
도봉,2018-03-04,9.4,7,11.9,12.5,7.5,1.3,354.4
도봉,2018-03-05,5.1,-0.2,10,6,7.7,2.4,8.4
도봉,2018-03-06,4,-2.4,11.4,0,5.5,1.1,306.6
도봉,2018-03-07,6,0.4,10.5,1,6.2,1.2,137.8
도봉,2018-03-08,4.6,2.7,9.9,6,7.9,1.4,298.1
도봉,2018-03-09,4.9,0.8,10.2,0,5.3,1.1,171.6
도봉,2018-03-10,4.7,-0.6,9.5,0,7.4,1.3,182.8
도봉,2018-03-11,6.3,1.7,12.3,0,6.5,1.3,326.3
도봉,2018-03-12,7.3,0.9,15.2,0,5.9,1,292.5
도봉,2018-03-13,12.1,3.4,18.3,0,8,1.7,180
도봉,2018-03-14,16.9,13.3,21.7,0,10.9,1.8,168.8
도봉,2018-03-15,12.4,7.3,16.7,16.5,6.4,1.5,292.5
도봉,2018-03-16,6.6,2.5,11.2,0,7.2,1.8,146.3
도봉,2018-03-17,6.6,0.1,12.9,0,6.8,1.5,298.1
도봉,2018-03-18,7.8,4.9,12.1,1,4.6,0.8,357.2
도봉,2018-03-19,8.1,5.7,10.9,1.5,6.1,1.5,112.5
도봉,2018-03-20,5,2.2,9.3,0,8.2,2.4,112.5
도봉,2018-03-21,2.5,0.8,5.3,1.5,7.8,1.7,351.6
도봉,2018-03-22,5.2,-0.2,12.3,0,7.6,1.6,244.7
도봉,2018-03-23,6.1,-0.6,12.5,0,7.6,1.4,272.8
도봉,2018-03-24,7.9,3,14,0,8,1.5,300.9
도봉,2018-03-25,10,4.5,17.6,0,5.2,1.2,149.1
도봉,2018-03-26,10.8,4.5,18.3,0,6.4,1,270
도봉,2018-03-27,13.1,6,20.2,0,7.9,1.4,157.5
도봉,2018-03-28,14.4,9.5,19.9,0,9.1,2,180
도봉,2018-03-29,15.2,10.7,21.2,0,6.5,1.2,278.4
도봉,2018-03-30,14.5,8.4,21.2,0,7,1.4,289.7
도봉,2018-03-31,13.8,8.4,19.4,0,7.2,1.2,227.8
도봉,2018-04-01,15.4,10.7,18.9,0,7.2,1.8,222.2
도봉,2018-04-02,18.4,15,23.6,0,7.6,2,165.9
도봉,2018-04-03,18,15.6,20.6,0,6.8,1.7,227.8
도봉,2018-04-04,12.5,9.1,17.4,13.5,7.2,1.9,28.1
도봉,2018-04-05,7.4,6.7,9.8,16.5,4.5,0.8,154.7
도봉,2018-04-06,6.1,3.3,9.5,8,9.9,2.2,258.8
도봉,2018-04-07,4.7,1.7,9.7,0,11.1,2.8,210.9
도봉,2018-04-08,3.2,-0.5,7.7,5,7.1,1.6,188.4
도봉,2018-04-09,7,-0.4,15,0,5.6,1,191.3
도봉,2018-04-10,15,6,22.1,6,13.6,3.2,270
도봉,2018-04-11,12.7,8.1,17.4,0,9.3,2.4,261.6
도봉,2018-04-12,13.3,5.6,20.6,0,9.9,1.9,284.1
도봉,2018-04-13,14,6.8,18.8,0,5.8,1,149.1
도봉,2018-04-14,9,6.9,15,8,5.3,1.2,129.4
도봉,2018-04-15,9.9,4.3,14.8,0,7,1.9,275.6
도봉,2018-04-16,11.3,3.3,19.7,0,7.3,1.2,253.1
도봉,2018-04-17,12.3,4.6,20.1,0,6.7,1.2,267.2
도봉,2018-04-18,12.2,4.5,19.6,0,6.6,1.3,261.6
도봉,2018-04-19,13.7,5.7,21.3,0,6.3,1,340.3
도봉,2018-04-20,17.6,9,26.7,0,5.5,1.1,289.7
도봉,2018-04-21,17.5,10,25.8,0,7.5,1.2,168.8
도봉,2018-04-22,15,11.1,21.5,14,5.9,0.6,146.3
도봉,2018-04-23,9.8,9.1,11.1,76,6.2,1.1,39.4
도봉,2018-04-24,11.4,6.8,16.1,1,6.2,1.5,2.8
도봉,2018-04-25,14.3,3.8,24.5,0,6.9,1.1,292.5
도봉,2018-04-26,14.6,7.8,22.2,0,8.7,1.3,160.3
도봉,2018-04-27,15,7.6,23,0,6.4,1.2,286.9
도봉,2018-04-28,14.8,9.2,22.6,0,6.9,1.1,312.2
도봉,2018-04-29,15,7.1,22.9,0,7.6,1.1,300.9
도봉,2018-04-30,18,11.5,24.8,0,6,1,264.4
도봉,2018-05-01,19.7,16.3,23.8,0,5.3,0.9,357.2
도봉,2018-05-02,14.4,8,18.2,19,7.8,1.1,284.1
도봉,2018-05-03,11.5,5.4,16.7,0,8.9,2,261.6
도봉,2018-05-04,14.7,10.1,20.2,0,9.9,2.5,236.3
도봉,2018-05-05,18.5,11.1,24.3,0,9.1,2.5,163.1
도봉,2018-05-06,15.8,13.7,20.1,21.5,6.5,0.6,196.9
도봉,2018-05-07,18.5,12.6,26.1,0,5.4,0.8,329.1
도봉,2018-05-08,17,10.9,21.9,0,6.2,1.4,2.8
도봉,2018-05-09,14.6,7.3,21.9,0,4.8,0.9,258.8
도봉,2018-05-10,15,9.4,22.2,0,6.6,1.4,300.9
도봉,2018-05-11,16.1,11,21.3,0,6,1.1,261.6
도봉,2018-05-12,13.2,11.1,15.5,43,3.6,0.4,303.8
도봉,2018-05-13,15.9,12.4,20.6,0,5.5,1.2,292.5
도봉,2018-05-14,17.6,11.5,24.3,0,5.2,0.9,168.8
도봉,2018-05-15,22.2,13.7,29.2,0,5.6,0.7,160.3
도봉,2018-05-16,21.6,20,24.1,36,9.1,1.2,180
도봉,2018-05-17,20.8,19.4,22.8,82,9.9,0.8,272.8
도봉,2018-05-18,15,11.5,19.8,9,5.5,1.4,36.6
도봉,2018-05-19,16.9,8.4,24.7,0,5.4,1.1,106.9
도봉,2018-05-20,15.6,9.2,23.1,0,5.3,0.8,64.7
도봉,2018-05-21,17.1,7.4,26.4,0,6.8,1.1,154.7
