일자,요일,city,교통량
20180106.0,토,송파구,1454.2223639455783
20180106.0,토,양천구,1926.0688496512967
20180106.0,토,영등포구,1520.3829420194004
20180106.0,토,용산구,1811.6369047619048
20180106.0,토,은평구,1090.361111111111
20180106.0,토,종로구,930.4143245049339
20180106.0,토,중구,828.6391718813594
20180106.0,토,중랑구,1805.9104515197475
20180107.0,일,강남구,1537.9134766156462
20180107.0,일,강동구,1803.62382331823
20180107.0,일,강서구,1266.5425051713949
20180107.0,일,관악구,1050.4791666666667
20180107.0,일,광진구,1140.3958333333335
20180107.0,일,구로구,596.897243631972
20180107.0,일,금천구,918.4241908212559
20180107.0,일,노원구,1227.0916666666667
20180107.0,일,도봉구,872.9681171734233
20180107.0,일,동대문구,2552.708333333333
20180107.0,일,동작구,3104.125
20180107.0,일,마포구,3144.824563097056
20180107.0,일,서대문구,1105.6145833333333
20180107.0,일,서초구,1802.8534395424838
20180107.0,일,성동구,1358.781388888889
20180107.0,일,성북구,1473.1
20180107.0,일,송파구,1198.7261904761904
20180107.0,일,양천구,1620.9827857194384
20180107.0,일,영등포구,1244.0162815728143
20180107.0,일,용산구,1520.392715035954
20180107.0,일,은평구,907.1944444444443
20180107.0,일,종로구,785.4528558743784
20180107.0,일,중구,676.7769717261905
20180107.0,일,중랑구,1591.6218341267088
20180108.0,월,강남구,1880.9033929853535
20180108.0,월,강동구,1997.4667255210672
20180108.0,월,강서구,1559.5153110224585
20180108.0,월,관악구,1178.9583333333335
20180108.0,월,광진구,1438.7291666666665
20180108.0,월,구로구,714.3756856961476
20180108.0,월,금천구,1215.196736257928
20180108.0,월,노원구,1333.825
20180108.0,월,도봉구,1057.6320429947468
20180108.0,월,동대문구,2628.583333333333
20180108.0,월,동작구,3396.6875
20180108.0,월,마포구,3320.313245506536
20180108.0,월,서대문구,1256.0625
20180108.0,월,서초구,2082.7679487179494
20180108.0,월,성동구,1658.728685897436
20180108.0,월,성북구,1680.0916666666665
20180108.0,월,송파구,1433.2096088435374
20180108.0,월,양천구,1893.8969666075686
20180108.0,월,영등포구,1598.8579527179072
20180108.0,월,용산구,1738.6309523809525
20180108.0,월,은평구,1024.9583333333335
20180108.0,월,종로구,939.5744352618055
20180108.0,월,중구,916.5899558698374
20180108.0,월,중랑구,1767.4726562500002
20180109.0,화,강남구,1931.1069163711581
20180109.0,화,강동구,1986.9792828701393
20180109.0,화,강서구,1580.635950508788
20180109.0,화,관악구,1234.125
20180109.0,화,광진구,1608.3980496453896
20180109.0,화,구로구,740.5814027960768
20180109.0,화,금천구,1247.8851509139008
20180109.0,화,노원구,1394.925
20180109.0,화,도봉구,1065.2916117382013
20180109.0,화,동대문구,2681.375
20180109.0,화,동작구,3609.0000000000005
20180109.0,화,마포구,3493.2579793620234
20180109.0,화,서대문구,1314.59375
20180109.0,화,서초구,2120.348517006803
20180109.0,화,성동구,1746.373
20180109.0,화,성북구,1698.3916666666664
20180109.0,화,송파구,1473.1488095238094
20180109.0,화,양천구,1952.1961616756867
20180109.0,화,영등포구,1619.3558268563404
20180109.0,화,용산구,1818.3988095238094
20180109.0,화,은평구,1043.7222222222222
20180109.0,화,종로구,991.8180792170178
20180109.0,화,중구,947.8000372023811
20180109.0,화,중랑구,1800.8677883132905
20180110.0,수,강남구,1926.2928906301881
20180110.0,수,강동구,1997.6647700009123
20180110.0,수,강서구,1586.137240133897
20180110.0,수,관악구,1241.3541666666665
20180110.0,수,광진구,1618.344202898551
20180110.0,수,구로구,691.6721011223267
20180110.0,수,금천구,1176.8910672452635
20180110.0,수,노원구,1391.3957475496786
20180110.0,수,도봉구,1074.050830197882
20180110.0,수,동대문구,2576.5
20180110.0,수,동작구,3619.645833333334
20180110.0,수,마포구,3524.98298640534
20180110.0,수,서대문구,1310.1458333333335
20180110.0,수,서초구,2079.9320798447584
20180110.0,수,성동구,1749.2717585034013
20180110.0,수,성북구,1719.875
20180110.0,수,송파구,1478.9175170068027
20180110.0,수,양천구,1942.1694140690463
20180110.0,수,영등포구,1629.0377463384712
20180110.0,수,용산구,1791.6432535497008
20180110.0,수,은평구,1045.0555555555557
20180110.0,수,종로구,961.611363620727
20180110.0,수,중구,907.6453441628117
20180110.0,수,중랑구,1801.8497886473433
20180111.0,목,강남구,1983.5003782355889
20180111.0,목,강동구,2024.6600169172173
20180111.0,목,강서구,1592.1850546690307
20180111.0,목,관악구,1255.1458333333333
20180111.0,목,광진구,1664.74335106383
20180111.0,목,구로구,684.036371911248
20180111.0,목,금천구,1235.667215043714
20180111.0,목,노원구,1429.0111552103847
20180111.0,목,도봉구,1088.0570903010034
20180111.0,목,동대문구,2624.875
20180111.0,목,동작구,3531.889393939394
20180111.0,목,마포구,3484.9703414746173
20180111.0,목,서대문구,1200.914626145169
20180111.0,목,서초구,2140.783224321845
20180111.0,목,성동구,1790.3202483660134
20180111.0,목,성북구,1720.675
20180111.0,목,송파구,1520.2925170068027
20180111.0,목,양천구,1956.6336018923712
20180111.0,목,영등포구,1626.523821276274
20180111.0,목,용산구,1843.7590653552131
20180111.0,목,은평구,1064.263888888889
20180111.0,목,종로구,1005.4405880937178
20180111.0,목,중구,939.0159214854839
20180111.0,목,중랑구,1799.8928846746837
20180112.0,금,강남구,1947.7988969123064
20180112.0,금,강동구,2096.6685718201293
20180112.0,금,강서구,1597.400452890208
20180112.0,금,관악구,1195.8634672619046
20180112.0,금,광진구,1708.6285028826817
20180112.0,금,구로구,708.8621687214758
20180112.0,금,금천구,1271.0396026918593
20180112.0,금,노원구,1372.6324315811075
20180112.0,금,도봉구,1107.5210230017567
20180112.0,금,동대문구,2636.9166666666665
20180112.0,금,동작구,3614.0647321428573
20180112.0,금,마포구,3566.175137383887
20180112.0,금,서대문구,1360.1470626759246
20180112.0,금,서초구,2183.1812260295765
20180112.0,금,성동구,1748.4760773738424
20180112.0,금,성북구,1702.724444664903
20180112.0,금,송파구,1506.1729496166615
20180112.0,금,양천구,1838.582029942108
20180112.0,금,영등포구,1712.8309229140827
20180112.0,금,용산구,1886.7245931882883
20180112.0,금,은평구,1031.1906061166608
20180112.0,금,종로구,987.2379175168132
20180112.0,금,중구,904.8250808456809
20180112.0,금,중랑구,1787.1232132730609
20180113.0,토,강남구,1781.6358883845944
20180113.0,토,강동구,1948.094214543521
20180113.0,토,강서구,1496.481550464197
20180113.0,토,관악구,1207.645833333333
20180113.0,토,광진구,1559.300717279175
20180113.0,토,구로구,718.5077989718615
20180113.0,토,금천구,1146.5354221072198
20180113.0,토,노원구,1420.275
20180113.0,토,도봉구,1046.5477763496356
20180113.0,토,동대문구,2835.5
20180113.0,토,동작구,3427.7083333333335
20180113.0,토,마포구,3471.5204911294904
20180113.0,토,서대문구,1300.861117353993
20180113.0,토,서초구,1951.8798521503832
20180113.0,토,성동구,1654.2026510002706
20180113.0,토,성북구,1669.2083333333333
20180113.0,토,송파구,1442.88188697457
20180113.0,토,양천구,1867.4230163179634
20180113.0,토,영등포구,1494.3644235008817
20180113.0,토,용산구,1779.290772779224
20180113.0,토,은평구,1060.4583333333333
20180113.0,토,종로구,925.3351578382674
20180113.0,토,중구,784.8978413124441
20180113.0,토,중랑구,1829.4055368943127
20180114.0,일,강남구,1551.5509766156463
20180114.0,일,강동구,1803.62382331823
20180114.0,일,강서구,1277.992505171395
20180114.0,일,관악구,1066.1249999999998
20180114.0,일,광진구,1279.634173604687
20180114.0,일,구로구,605.0986325208607
20180114.0,일,금천구,938.9421605067668
20180114.0,일,노원구,1249.075
20180114.0,일,도봉구,875.9264505067565
20180114.0,일,동대문구,2599.708333333333
20180114.0,일,동작구,3162.0833333333335
20180114.0,일,마포구,3148.262063097056
20180114.0,일,서대문구,1118.629788794146
20180114.0,일,서초구,1832.8434208459025
20180114.0,일,성동구,1378.7980555555557
20180114.0,일,성북구,1504.225
20180114.0,일,송파구,1228.6301421397727
20180114.0,일,양천구,1648.0557023861052
20180114.0,일,영등포구,1239.8403556468884
20180114.0,일,용산구,1524.6422154122624
20180114.0,일,은평구,924.4305555555555
20180114.0,일,종로구,794.7611892077117
20180114.0,일,중구,690.4389409555209
20180114.0,일,중랑구,1641.2563038236785
20180115.0,월,강남구,1903.5514990459596
20180115.0,월,강동구,1997.4667255210672
20180115.0,월,강서구,1542.8955115237118
20180115.0,월,관악구,1226.4583333333333
20180115.0,월,광진구,1568.004795918367
20180115.0,월,구로구,739.1812412517032
20180115.0,월,금천구,1256.1714406484257
20180115.0,월,노원구,1369.1916666666664
20180115.0,월,도봉구,1061.7570429947468
20180115.0,월,동대문구,2661.0
20180115.0,월,동작구,3533.5
20180115.0,월,마포구,3444.039756944444
20180115.0,월,서대문구,1242.585149516655
20180115.0,월,서초구,2069.8620515074113
20180115.0,월,성동구,1687.3786858974358
20180115.0,월,성북구,1676.2038899331662
20180115.0,월,송파구,1456.002571607704
20180115.0,월,양천구,1846.3593508668282
20180115.0,월,영등포구,1602.510730495685
20180115.0,월,용산구,1782.8463160821009
20180115.0,월,은평구,1062.7777777777778
20180115.0,월,종로구,939.5145867769572
20180115.0,월,중구,930.8822410086665
20180115.0,월,중랑구,1806.0500659200086
20180116.0,화,강남구,1859.6897129254496
20180116.0,화,강동구,1986.9792828701393
20180116.0,화,강서구,1603.5302911372955
20180116.0,화,관악구,1253.7708333333333
20180116.0,화,광진구,1621.6272163120564
20180116.0,화,구로구,744.0675139071877
20180116.0,화,금천구,1266.160150913901
20180116.0,화,노원구,1331.011563617542
20180116.0,화,도봉구,1072.4166117382013
20180116.0,화,동대문구,2549.875
20180116.0,화,동작구,3632.3749999999995
20180116.0,화,마포구,3493.2577667769892
20180116.0,화,서대문구,1332.7066211598935
20180116.0,화,서초구,2139.8760619058703
20180116.0,화,성동구,1644.4540677476118
20180116.0,화,성북구,1635.6216666666664
20180116.0,화,송파구,1464.7620259019425
20180116.0,화,양천구,1987.2638700090197
20180116.0,화,영등포구,1621.1379745195352
20180116.0,화,용산구,1813.8612370028645
20180116.0,화,은평구,1074.0000000000002
20180116.0,화,종로구,1006.2180792170178
20180116.0,화,중구,963.18081876892
20180116.0,화,중랑구,1812.9511216466237
20180117.0,수,강남구,1961.7957932692304
20180117.0,수,강동구,1997.6647700009123
20180117.0,수,강서구,1612.7417855884428
20180117.0,수,관악구,1264.4791666666665
20180117.0,수,광진구,1631.8025362318842
20180117.0,수,구로구,749.2687876744727
20180117.0,수,금천구,1268.352599958886
20180117.0,수,노원구,1416.9916666666668
20180117.0,수,도봉구,1077.009163531215
20180117.0,수,동대문구,2721.75
20180117.0,수,동작구,3667.6666666666665
20180117.0,수,마포구,3507.57673640534
20180117.0,수,서대문구,1353.4270833333335
20180117.0,수,서초구,2124.0292597422676
20180117.0,수,성동구,1749.6717585034014
20180117.0,수,성북구,1708.5583333333332
20180117.0,수,송파구,1489.5365646258504
20180117.0,수,양천구,2013.5579690904137
20180117.0,수,영등포구,1648.7453494028448
20180117.0,수,용산구,1810.6072392519327
20180117.0,수,은평구,1074.9722222222224
20180117.0,수,종로구,1009.5148193586622
20180117.0,수,중구,955.2060426961665
20180117.0,수,중랑구,1814.9122886473433
20180118.0,목,강남구,2008.4232826181753
20180118.0,목,강동구,2024.6600169172173
20180118.0,목,강서구,1603.568388002364
20180118.0,목,관악구,1275.5
20180118.0,목,광진구,1673.7641843971633
20180118.0,목,구로구,760.0572024593763
20180118.0,목,금천구,1273.4636904615259
20180118.0,목,노원구,1419.8083333333332
20180118.0,목,도봉구,1089.59875696767
20180118.0,목,동대문구,2750.208333333333
20180118.0,목,동작구,3677.5624999999995
20180118.0,목,마포구,3555.5328414746173
20180118.0,목,서대문구,1318.5920138888891
20180118.0,목,서초구,2188.3949864128836
20180118.0,목,성동구,1790.5035816993463
20180118.0,목,성북구,1733.5999999999997
20180118.0,목,송파구,1493.1675170068029
20180118.0,목,양천구,2007.1860819471112
20180118.0,목,영등포구,1666.1313553294922
20180118.0,목,용산구,1865.4940476190475
20180118.0,목,은평구,1082.513888888889
20180118.0,목,종로구,1007.8703014733422
20180118.0,목,중구,963.1904541446207
20180118.0,목,중랑구,1816.913718008017
20180119.0,금,강남구,2063.3382039967564
20180119.0,금,강동구,2096.6685718201293
20180119.0,금,강서구,1659.4580421759224
20180119.0,금,관악구,1323.4583333333333
20180119.0,금,광진구,1717.2843808588723
20180119.0,금,구로구,785.7335606975553
20180119.0,금,금천구,1318.1833333333332
20180119.0,금,노원구,1462.2
20180119.0,금,도봉구,1115.7501896684234
20180119.0,금,동대문구,2775.125
20180119.0,금,동작구,3758.958333333334
20180119.0,금,마포구,3617.85222071722
20180119.0,금,서대문구,1405.84375
20180119.0,금,서초구,2202.5351617838623
20180119.0,금,성동구,1831.3957889123042
20180119.0,금,성북구,1778.6416666666669
20180119.0,금,송파구,1550.0218253968253
20180119.0,금,양천구,2035.4600073024703
20180119.0,금,영등포구,1721.8240127758456
20180119.0,금,용산구,1905.440476190476
20180119.0,금,은평구,1119.5555555555554
20180119.0,금,종로구,1033.6463242132068
20180119.0,금,중구,981.5784639550266
20180119.0,금,중랑구,1891.0708661410263
20180120.0,토,강남구,1859.2525550512607
20180120.0,토,강동구,1948.094214543521
20180120.0,토,강서구,1540.323217130864
20180120.0,토,관악구,1280.2708333333335
20180120.0,토,광진구,1591.8632172791747
20180120.0,토,구로구,744.0425211940837
20180120.0,토,금천구,1179.9916666666668
20180120.0,토,노원구,1462.4166666666667
20180120.0,토,도봉구,1068.1519430163023
20180120.0,토,동대문구,2954.416666666666
20180120.0,토,동작구,3598.7291666666665
20180120.0,토,마포구,3547.2288244628235
20180120.0,토,서대문구,1338.0312500000002
20180120.0,토,서초구,2068.523913859338
20180120.0,토,성동구,1688.2109843336038
20180120.0,토,성북구,1698.6083333333331
20180120.0,토,송파구,1442.9783163265306
20180120.0,토,양천구,1935.377491408556
20180120.0,토,영등포구,1523.0366918669554
20180120.0,토,용산구,1799.8630952380954
20180120.0,토,은평구,1113.0694444444443
20180120.0,토,종로구,941.5643245049339
20180120.0,토,중구,819.1565329924706
20180120.0,토,중랑구,1816.8687848530808
20180121.0,일,강남구,1579.9759766156462
20180121.0,일,강동구,1803.62382331823
20180121.0,일,강서구,1283.825838504728
20180121.0,일,관악구,1075.7708333333333
20180121.0,일,광진구,1284.259173604687
20180121.0,일,구로구,604.7791880764163
20180121.0,일,금천구,943.625
20180121.0,일,노원구,1305.5583333333332
20180121.0,일,도봉구,880.6139505067565
20180121.0,일,동대문구,2648.5
20180121.0,일,동작구,3220.958333333333
20180121.0,일,마포구,3188.157896430389
20180121.0,일,서대문구,1135.7083333333335
20180121.0,일,서초구,1857.7867728758174
20180121.0,일,성동구,1385.7147222222222
20180121.0,일,성북구,1554.8333333333333
20180121.0,일,송파구,1243.4940476190477
20180121.0,일,양천구,1667.671828929315
20180121.0,일,영등포구,1251.271481153139
20180121.0,일,용산구,1580.1904761904764
20180121.0,일,은평구,925.9305555555553
20180121.0,일,종로구,803.5778558743784
20180121.0,일,중구,696.9401661706348
20180121.0,일,중랑구,1611.5593341267088
20180122.0,월,강남구,1878.2806657126262
20180122.0,월,강동구,1997.4667255210672
20180122.0,월,강서구,1575.8153110224587
20180122.0,월,관악구,1229.8541666666665
20180122.0,월,광진구,1574.6506292517004
20180122.0,월,구로구,737.5631856961476
20180122.0,월,금천구,1236.9416666666668
20180122.0,월,노원구,1343.5583333333332
20180122.0,월,도봉구,1058.6528763280799
20180122.0,월,동대문구,2559.375
20180122.0,월,동작구,3383.75
20180122.0,월,마포구,3415.018923611111
20180122.0,월,서대문구,1290.5104166666665
20180122.0,월,서초구,2061.6537181740778
20180122.0,월,성동구,1656.637019230769
20180122.0,월,성북구,1670.8583333333331
20180122.0,월,송파구,1454.8643707482993
20180122.0,월,양천구,1929.6530476821836
20180122.0,월,영등포구,1601.0058174763462
20180122.0,월,용산구,1743.6190476190475
20180122.0,월,은평구,1046.9444444444446
20180122.0,월,종로구,956.4036019284722
20180122.0,월,중구,921.1125964506173
20180122.0,월,중랑구,1778.389322916667
20180123.0,화,강남구,1956.0376529517926
20180123.0,화,강동구,1986.9792828701393
20180123.0,화,강서구,1577.110950508788
20180123.0,화,관악구,1266.1875
20180123.0,화,광진구,1608.6272163120564
20180123.0,화,구로구,751.3800139071878
20180123.0,화,금천구,1272.05
20180123.0,화,노원구,1413.0079461279463
20180123.0,화,도봉구,1066.770778404868
20180123.0,화,동대문구,2617.333333333333
20180123.0,화,동작구,3579.0833333333326
20180123.0,화,마포구,3498.3317293620235
20180123.0,화,서대문구,1278.076122265735
20180123.0,화,서초구,2086.5351142290247
20180123.0,화,성동구,1760.7146666666667
20180123.0,화,성북구,1699.3333333333333
20180123.0,화,송파구,1491.2619047619048
20180123.0,화,양천구,1939.8403089179164
20180123.0,화,영등포구,1640.1785932482724
20180123.0,화,용산구,1828.0916421250538
20180123.0,화,은평구,1067.7222222222224
20180123.0,화,종로구,998.4680792170178
20180123.0,화,중구,962.3694816468254
20180123.0,화,중랑구,1787.909454979957
20180124.0,수,강남구,2004.739675114664
20180124.0,수,강동구,1997.6647700009123
20180124.0,수,강서구,1596.037240133897
20180124.0,수,관악구,1281.7708333333335
20180124.0,수,광진구,1638.4900362318842
20180124.0,수,구로구,743.8243432300284
20180124.0,수,금천구,1279.8749999999998
20180124.0,수,노원구,1398.6616666666669
20180124.0,수,도봉구,1069.300830197882
20180124.0,수,동대문구,2587.375
20180124.0,수,동작구,3567.333333333334
20180124.0,수,마포구,3547.117044376354
20180124.0,수,서대문구,1331.1739934139207
20180124.0,수,서초구,2119.942763605442
20180124.0,수,성동구,1770.4550918367345
20180124.0,수,성북구,1728.2583333333328
20180124.0,수,송파구,1500.488945578231
20180124.0,수,양천구,1950.7871357570803
20180124.0,수,영등포구,1648.0550523349432
20180124.0,수,용산구,1849.31167961863
20180124.0,수,은평구,1063.1666666666667
20180124.0,수,종로구,1011.1398193586622
20180124.0,수,중구,970.0080605158731
20180124.0,수,중랑구,1800.7872886473433
20180125.0,목,강남구,2010.0409812396108
20180125.0,목,강동구,2024.6600169172173
20180125.0,목,강서구,1589.6350546690308
20180125.0,목,관악구,1316.4375
20180125.0,목,광진구,1701.5141843971633
20180125.0,목,구로구,759.473869126043
20180125.0,목,금천구,1289.1333333333332
20180125.0,목,노원구,1369.6706845238095
20180125.0,목,도봉구,1083.2029236343365
20180125.0,목,동대문구,2628.208333333333
20180125.0,목,동작구,3612.6041666666674
20180125.0,목,마포구,3560.3255932107286
20180125.0,목,서대문구,1334.6716097258059
20180125.0,목,서초구,2151.3255669934647
20180125.0,목,성동구,1818.7035816993462
20180125.0,목,성북구,1735.15
20180125.0,목,송파구,1515.6377551020407
20180125.0,목,양천구,1958.9569152804447
20180125.0,목,영등포구,1668.2082469928755
20180125.0,목,용산구,1841.2279942272671
20180125.0,목,은평구,1066.847222222222
20180125.0,목,종로구,1017.7786348066753
20180125.0,목,중구,982.0653910133078
20180125.0,목,중랑구,1808.538718008017
20180126.0,금,강남구,2055.2210203050104
20180126.0,금,강동구,2096.6685718201293
20180126.0,금,강서구,1646.633042175922
20180126.0,금,관악구,1341.125
20180126.0,금,광진구,1733.2843808588723
20180126.0,금,구로구,779.8724495864441
20180126.0,금,금천구,1316.8166666666666
20180126.0,금,노원구,1486.2666931357412
20180126.0,금,도봉구,1111.79185633509
20180126.0,금,동대문구,2702.0416666666665
20180126.0,금,동작구,3662.5416666666665
20180126.0,금,마포구,3610.5428204766276
20180126.0,금,서대문구,1348.70785813047
20180126.0,금,서초구,2198.276828450529
20180126.0,금,성동구,1824.8041222456372
20180126.0,금,성북구,1733.7166666666665
20180126.0,금,송파구,1561.0277777777778
20180126.0,금,양천구,1986.7933406358038
20180126.0,금,영등포구,1702.494931561997
20180126.0,금,용산구,1892.479809334576
20180126.0,금,은평구,1086.8472222222224
20180126.0,금,종로구,1044.4254908798735
20180126.0,금,중구,998.5526151895943
20180126.0,금,중랑구,1878.800032807693
20180127.0,토,강남구,1854.870045274048
20180127.0,토,강동구,1948.094214543521
20180127.0,토,강서구,1532.0065504641968
20180127.0,토,관악구,1279.2916666666665
20180127.0,토,광진구,1592.0298839458414
20180127.0,토,구로구,734.1397434163059
20180127.0,토,금천구,1167.7499999999998
20180127.0,토,노원구,1479.540543211721
20180127.0,토,도봉구,1053.006109682969
20180127.0,토,동대문구,2780.0
20180127.0,토,동작구,3531.6874999999995
20180127.0,토,마포구,3531.006273672339
20180127.0,토,서대문구,1333.2351473636477
20180127.0,토,서초구,2002.7280805260045
20180127.0,토,성동구,1681.2693176669375
20180127.0,토,성북구,1667.983333333333
20180127.0,토,송파구,1458.1390306122448
20180127.0,토,양천구,1883.7316580752224
20180127.0,토,영등포구,1500.4826774691358
20180127.0,토,용산구,1797.3166902088471
20180127.0,토,은평구,1082.027777777778
20180127.0,토,종로구,945.6184911716003
20180127.0,토,중구,842.6461163258037
20180127.0,토,중랑구,1797.0146181864143
20180128.0,일,강남구,1598.8674953231289
20180128.0,일,강동구,1803.62382331823
20180128.0,일,강서구,1285.150838504728
20180128.0,일,관악구,1091.0208333333333
20180128.0,일,광진구,1279.2175069380205
20180128.0,일,구로구,611.6194658541941
20180128.0,일,금천구,922.9333333333334
20180128.0,일,노원구,1312.5154854096522
20180128.0,일,도봉구,881.7597838400898
20180128.0,일,동대문구,2617.125
20180128.0,일,동작구,3159.541666666667
20180128.0,일,마포구,3203.178845196642
20180128.0,일,서대문구,1149.59791098831
20180128.0,일,서초구,1834.9451062091503
20180128.0,일,성동구,1389.531388888889
20180128.0,일,성북구,1506.9416666666666
20180128.0,일,송파구,1225.1130952380954
20180128.0,일,양천구,1658.8801622626481
20180128.0,일,영등포구,1240.112600308642
20180128.0,일,용산구,1557.4464285714287
20180128.0,일,은평구,925.7638888888888
20180128.0,일,종로구,808.1361892077118
20180128.0,일,중구,695.5061383928572
20180128.0,일,중랑구,1611.1635007933753
20180129.0,월,강남구,1945.8438993488962
20180129.0,월,강동구,1997.4667255210672
20180129.0,월,강서구,1580.7569776891253
20180129.0,월,관악구,1239.020833333333
20180129.0,월,광진구,1561.4214625850336
20180129.0,월,구로구,742.7923523628143
20180129.0,월,금천구,1264.5833333333335
20180129.0,월,노원구,1442.5135964912283
